time_signature,track_popularity,speechiness,danceability,playlist_name,duration_ms,energy,playlist_genre,playlist_subgenre,mode,track_album_release_date,id,instrumentalness,valence,key,tempo,loudness,acousticness,liveness,track_album_name
4,32,0.0288,0.56,Indie Rock Roadtrip,189007,0.75,rock,indie,1,11/1/2024,13mJjwtOA7LodaWQA9RVu7,0.00131,0.666,2,124.489,-7.229,0.0112,0.394,To Feel The Sun
4,28,0.0819,0.158,Indie Rock Roadtrip,221696,0.778,rock,indie,1,11/1/2024,2SgTneA7u4FQXHka56mWAS,1.22E-05,0.0975,7,194.066,-9.471,0.000787,0.0923,Pieces
4,31,0.0345,0.58,Indie Rock Roadtrip,200024,0.828,rock,indie,1,7/26/2024,5OeBUptBXGKdhQW9EEJ97P,0.000471,0.667,2,113.016,-4.914,0.00559,0.0818,Waiting
4,22,0.0458,0.765,Indie Rock Roadtrip,145500,0.517,rock,indie,1,11/30/2023,0KHgwiEyuQsfg9vA4WgmDS,0.0188,0.793,7,119.991,-11.079,0.0182,0.115,Rising Dark
4,33,0.0377,0.46,Indie Rock Roadtrip,204223,0.647,rock,indie,0,8/16/2022,3hnvwcc5XMgDKLfrsTtrLq,0.0236,0.232,7,79.885,-6.652,0.0452,0.307,I Feel
4,30,0.0455,0.203,Indie Rock Roadtrip,335441,0.843,rock,indie,0,10/11/2024,4JR5cGIBTYHtebZi8Fre1V,0.00278,0.249,11,172.045,-6.551,0.000793,0.23,V.
4,29,0.0605,0.566,Indie Rock Roadtrip,254000,0.809,rock,indie,1,1/27/2023,0KuuQk0FYWkjycp1SLT5zp,0.000451,0.292,0,129.985,-6.163,0.681,0.118,The Zoo
4,58,0.0359,0.64,Feel Good Indie Rock,241640,0.789,rock,feel-good,1,5/25/2009,7fmJGzyvOcbh6UANsH8Cp6,0.00388,0.311,0,97.539,-6.691,0.0338,0.53,Wolfgang Amadeus Phoenix
4,67,0.068,0.476,Feel Good Indie Rock,311480,0.908,rock,feel-good,1,11/15/2024,3ZZyUf7WkhfN1JkQZZ00fI,0.000553,0.649,6,161.011,-4.569,0.00776,0.124,People Watching
4,68,0.0343,0.615,Feel Good Indie Rock,227080,0.658,rock,feel-good,1,9/18/2012,3n69hLUdIsSa1WlRmjMZlW,0.000911,0.293,5,150.093,-7.299,0.096,0.205,An Awesome Wave
4,68,0.0333,0.781,Feel Good Indie Rock,177818,0.501,rock,feel-good,1,10/18/2024,63ABAnFKJCp28TAyqf2cGL,3.78E-06,0.961,3,134.014,-9.767,0.66,0.0908,ROCKMAN
3,67,0.0582,0.543,Feel Good Indie Rock,243529,0.526,rock,feel-good,1,1/27/2019,4MXE6VCvTsQitHWrAxj7Kg,0.0533,0.384,2,153,-9.703,0.0447,0.0778,When We Were Friends
4,67,0.0327,0.56,Feel Good Indie Rock,180872,0.699,rock,feel-good,1,1/29/2024,1swz9stsbG1p34SJHJqiww,0,0.512,4,122.942,-8.501,0.00483,0.223,Murder on the Dancefloor (triple j Like A Version)
4,66,0.047,0.595,Feel Good Indie Rock,204812,0.896,rock,feel-good,1,8/16/2014,2Iq6HhIquO7JKr0KfTNLzU,5.82E-05,0.567,10,118.001,-2.951,0.0641,0.0748,My Type EP
4,66,0.0231,0.612,Feel Good Indie Rock,201547,0.675,rock,feel-good,0,7/15/2022,0DmkBOGgEWMbUJlL6VwwF2,0,0.763,9,97.04,-6.518,0.0994,0.217,Gemini Rights
4,66,0.0651,0.833,Feel Good Indie Rock,198295,0.687,rock,feel-good,0,2/9/2024,4u7vj352S98d9iA7ac1EVG,0.00453,0.418,11,108.075,-7.851,0.58,0.108,Two Star & The Dream Police
3,66,0.0306,0.721,Feel Good Indie Rock,140080,0.701,rock,feel-good,1,4/8/2022,260Ub1Yuj4CobdISTOBvM9,0.026,0.892,2,130.091,-5.941,0.000927,0.234,Wet Leg
3,65,0.118,0.569,Feel Good Indie Rock,249587,0.84,rock,feel-good,1,2/14/2020,5JWPUEov2wlX7c0jhYZpeB,0.000118,0.749,1,183.059,-4.123,0.0295,0.0995,The Slow Rush
4,64,0.0419,0.6,Feel Good Indie Rock,184524,0.749,rock,feel-good,1,6/18/2020,4vjvx7Zxkb4AltGcZ0BBvI,0.295,0.485,11,131.024,-6.889,0.0467,0.0915,Punisher
4,64,0.0366,0.576,Feel Good Indie Rock,181750,0.794,rock,feel-good,1,4/19/2023,3p84R45PM75ngq8XRoe45o,0.000155,0.6,2,101.096,-5.119,0.0222,0.154,Nothing Matters
4,64,0.0321,0.807,Feel Good Indie Rock,155722,0.354,rock,feel-good,1,6/23/2023,65leXqfkdViSssEVN23uYL,0.713,0.602,9,78.964,-7.554,0.15,0.186,Mama's Boy
4,63,0.072,0.658,Feel Good Indie Rock,201133,0.771,rock,feel-good,0,6/7/2024,297PYWIVLP38C1a92ND8Kv,0.001,0.79,10,111.057,-6.09,0.000893,0.0767,So Cold
4,63,0.0303,0.654,Feel Good Indie Rock,188443,0.663,rock,feel-good,1,10/11/2024,3CTBfot80XAOyuaJ1jcN5z,0.0557,0.676,1,134.924,-8.913,0.0589,0.13,She Wants To Go Dancing
4,65,0.0724,0.653,Feel Good Indie Rock,166179,0.513,rock,feel-good,1,2/9/2024,1sWYVBg7ix2WAq43J9nY7E,0.693,0.844,11,153.683,-8.972,0.964,0.148,Two Star & The Dream Police
4,63,0.0351,0.713,Feel Good Indie Rock,208981,0.565,rock,feel-good,0,10/13/2017,3DCU0R5FFaB9GKxZERb5wr,3.20E-06,0.705,7,130.047,-7.8,0.0252,0.633,Permanent Vacation
4,62,0.0358,0.528,Feel Good Indie Rock,277720,0.804,rock,feel-good,1,1/1/2011,4lY95OMGb9WxP6IYut64ir,0,0.222,10,107.48,-4.168,0.0104,0.105,Ceremonials (Deluxe Edition)
4,62,0.0403,0.537,Feel Good Indie Rock,179813,0.882,rock,feel-good,1,1/1/2005,1pHP4JeQV9wDx87D6qH9hD,9.06E-05,0.81,0,145.73,-2.306,0.00035,0.12,Oh No
4,60,0.0259,0.642,Feel Good Indie Rock,187433,0.681,rock,feel-good,1,7/19/2024,5MAKcQ6f6QvqZE21KD2AW5,0.533,0.53,2,96.006,-5.426,0.119,0.0756,Nack Nostalgia
4,60,0.0406,0.63,Feel Good Indie Rock,215547,0.885,rock,feel-good,1,6/2/2017,3ySU5vwQB33iGulwcUL9qQ,1.37E-06,0.289,1,110.072,-5.674,0.000397,0.206,Gone Now
4,60,0.0462,0.538,Feel Good Indie Rock,222840,0.452,rock,feel-good,1,7/7/2023,4Z59a9hIn8EMsni3OiqGso,2.26E-05,0.209,2,168.102,-7.994,0.368,0.0635,Sunburn
4,60,0.0296,0.636,Feel Good Indie Rock,187693,0.797,rock,feel-good,1,3/21/2024,2WGcpz55A2vrvh6foEGCNL,4.26E-06,0.965,8,139.963,-4.644,0.00598,0.114,Calling After Me
4,60,0.0411,0.602,Feel Good Indie Rock,198000,0.601,rock,feel-good,1,5/19/2017,5EV4bGHxVN0kHpcAFvgnTt,0.0046,0.856,9,122.017,-8.521,0.037,0.312,Roy Pablo
4,59,0.0364,0.607,Feel Good Indie Rock,188571,0.851,rock,feel-good,0,1/29/2021,4YMc3A256xFBS0xcT77Qce,0.351,0.479,4,168.049,-7.754,0.623,0.107,help herself
4,60,0.141,0.446,Feel Good Indie Rock,204520,0.915,rock,feel-good,1,7/14/2014,1BwhFXqoIsePt21WyWIttb,3.87E-05,0.398,9,190.013,-6.221,0.00281,0.218,Strange Desire
3,59,0.0522,0.695,Feel Good Indie Rock,215150,0.923,rock,feel-good,0,8/31/2022,64dLd6rVqDLtkXFYrEUHIU,0.0469,0.551,1,108.014,-3.93,0.0425,0.116,New Gold (feat. Tame Impala and Bootie Brown)
4,60,0.0419,0.59,Feel Good Indie Rock,193107,0.829,rock,feel-good,1,5/25/2009,1Ug5wxoHthwxctyWTUMGta,3.99E-05,0.704,0,144.099,-5.649,0.0601,0.19,Wolfgang Amadeus Phoenix
4,58,0.0343,0.9,Feel Good Indie Rock,173693,0.538,rock,feel-good,1,9/23/2008,4j4pPKE3xAblPIbhxScC1j,0.843,0.713,7,95.508,-7.879,0.229,0.287,Starfucker
4,58,0.0347,0.474,Feel Good Indie Rock,173122,0.954,rock,feel-good,1,4/14/2023,7BDPv8Z4CzJFRnwWmB6C8y,1.17E-06,0.944,9,95.008,-4.348,1.21E-05,0.174,Good Kid 3
4,58,0.0479,0.323,Feel Good Indie Rock,332387,0.761,rock,feel-good,1,3/2/2023,7bSlafYF33JHLoB9NtsL9V,0.000586,0.466,7,141.282,-6.143,0.00942,0.0827,AURORA
4,57,0.0659,0.639,Feel Good Indie Rock,176467,0.704,rock,feel-good,1,1/29/2008,1eNrlXlW7Cj1QB1YUcZmpb,0.0872,0.645,7,162.983,-5.818,0.22,0.0849,Vampire Weekend
4,58,0.0263,0.537,Feel Good Indie Rock,158867,0.631,rock,feel-good,1,5/9/2024,7ddVpLW467CLYffbPRQNmH,0.003,0.491,0,91.007,-6.558,0.0453,0.325,Take A Bite
4,57,0.0441,0.578,Feel Good Indie Rock,196613,0.892,rock,feel-good,0,3/22/2005,2YxXuCdbUpil3P7tRjhW1t,0.0111,0.892,10,150.255,-7.952,0.000139,0.215,Silent Alarm
4,57,0.054,0.472,Feel Good Indie Rock,321280,0.844,rock,feel-good,1,6/19/2012,3e0yTP5trHBBVvV32jwXqF,0,0.34,10,140.034,-6.578,0.00173,0.24,Walk The Moon
3,57,0.0325,0.551,Feel Good Indie Rock,200093,0.627,rock,feel-good,1,3/31/2023,38xXr3MkiKNzNDv4JDJagF,0.0637,0.402,7,117.992,-6.9,0.0065,0.139,the record
4,56,0.025,0.683,Feel Good Indie Rock,257007,0.697,rock,feel-good,1,3/4/2022,6DIMM15oo3kxnCuVypaYGy,2.46E-06,0.591,9,96.729,-6.703,0.169,0.0527,From 2 to 3
4,40,0.0343,0.5,Chill Lofi Study Beats,117000,0.0319,lofi,chill,1,11/10/2024,4ZbgM8IdNDQ1G9atMLvKBf,0.913,0.0599,7,79.893,-23.802,0.983,0.0932,Glum Look
4,53,0.0445,0.219,Chill Lofi Study Beats,133333,0.0908,lofi,chill,1,10/27/2024,4loxJClOvjpnA67XzbFyNB,0.939,0.138,1,173.629,-28.23,0.989,0.119,on the edge
4,53,0.0315,0.639,Chill Lofi Study Beats,112418,0.206,lofi,chill,1,10/13/2024,497uRS0yJp0mo9eVxI2Nje,0.9,0.0873,4,116.097,-17.835,0.758,0.236,pink skies
4,39,0.0392,0.27,Chill Lofi Study Beats,132784,0.146,lofi,chill,0,11/8/2024,46vOrwK5aYq71BwwIAv1iO,0.811,0.0717,9,87.739,-22.956,0.781,0.111,Eyes Closed
5,59,0.0611,0.447,Chill Lofi Study Beats,120000,0.184,lofi,chill,1,10/4/2024,1jPB55XVsJo36Q7qnqr5v4,0.924,0.152,0,152.043,-18.937,0.544,0.171,Bottled Message
4,50,0.0462,0.795,Chill Lofi Study Beats,143836,0.292,lofi,chill,1,10/18/2024,4D0cuc4SuRRv5v1tnoiesI,0.834,0.237,4,146.005,-14.013,0.611,0.0972,Stairs
4,54,0.0273,0.518,Chill Lofi Study Beats,157021,0.19,lofi,chill,1,10/20/2024,7eFgCZQYH6fHKxwn6HPMas,0.936,0.038,1,93.992,-15.36,0.933,0.0947,late nights
4,38,0.0478,0.611,Chill Lofi Study Beats,124675,0.174,lofi,chill,1,11/14/2024,7KUtNeIY8MfD9cK76wAXFQ,0.928,0.285,8,76.997,-15.889,0.883,0.0775,Ghost
4,48,0.0812,0.869,Chill Lofi Study Beats,184871,0.165,lofi,chill,0,11/1/2024,2WRKH5AuRG6c0uG1dQs9rh,0.911,0.131,5,119.976,-17.144,0.61,0.116,Peachy
4,41,0.0895,0.482,Chill Lofi Study Beats,132250,0.16,lofi,chill,1,11/10/2024,74AUo4k4CEbm6TvZ3xhQiE,0.924,0.0386,10,159.989,-20.33,0.9,0.188,petra's lullaby
4,51,0.47,0.652,Chill Lofi Study Beats,99114,0.287,lofi,chill,0,10/25/2024,3Qj2ViqEZ2niYq4s8R4Xyw,0.906,0.201,9,80.663,-14.555,0.588,0.104,Albaizyn
4,51,0.0328,0.594,Chill Lofi Study Beats,145364,0.39,lofi,chill,1,10/25/2024,6aYmDGMiG4WILsQ2xrRAyN,0.918,0.189,3,109.886,-15.8,0.907,0.114,Karma With Some Fries
5,39,0.0357,0.638,Chill Lofi Study Beats,148966,0.277,lofi,chill,1,11/10/2024,5DO8D1JO6HN67VEvHhaktr,0.834,0.281,9,116.15,-18.904,0.741,0.0913,after all
4,40,0.0312,0.581,Chill Lofi Study Beats,152000,0.0517,lofi,chill,1,11/15/2024,1xBkC38ApG8XRhLCDOtVId,0.953,0.0506,10,125.964,-26.309,0.965,0.0896,Afterhours
4,48,0.071,0.691,Chill Lofi Study Beats,163320,0.0516,lofi,chill,0,10/23/2024,2qpqbfuEx0umWCplWvt8Ym,0.948,0.309,11,144.085,-17.195,0.986,0.104,Beyond the garden
3,60,0.0645,0.608,Chill Lofi Study Beats,128409,0.136,lofi,chill,1,10/13/2024,0NLSPdAfVk8ArLAH0XqTWJ,0.926,0.354,1,153.998,-20.155,0.882,0.115,keeping up appearances
4,38,0.0577,0.77,Chill Lofi Study Beats,121846,0.153,lofi,chill,0,11/15/2024,1RploDh8Zwc5W5KIMeXFdd,0.259,0.265,1,130.082,-12.745,0.875,0.113,Lemon Trees
4,42,0.0288,0.415,Chill Lofi Study Beats,126857,0.28,lofi,chill,0,11/8/2024,0U2JPr1TKAHPWu5C1xfUz0,0.757,0.125,9,66.141,-12.599,0.764,0.0857,Walking Home
4,49,0.0355,0.699,Chill Lofi Study Beats,155077,0.111,lofi,chill,1,10/18/2024,3ebhxXMw4iM3wbyX9jGX7b,0.792,0.133,8,130.032,-20.595,0.906,0.111,memory
4,61,0.0419,0.563,Chill Lofi Study Beats,140571,0.124,lofi,chill,1,9/3/2024,40frhLpVMThTogyowcdNtb,0.932,0.163,6,69.99,-23.386,0.948,0.104,Hazy
4,57,0.122,0.655,Chill Lofi Study Beats,135000,0.104,lofi,chill,1,5/19/2024,4bGIc2nxevxRU6FQ22L1mC,0.956,0.192,0,160.05,-20.225,0.944,0.113,random thoughts
4,57,0.0369,0.351,Chill Lofi Study Beats,144231,0.114,lofi,chill,0,9/27/2024,2HChh5IiMVMDD7BAJ2FCbZ,0.935,0.034,4,102.495,-23.924,0.851,0.0995,Eclipse
4,57,0.0279,0.509,Chill Lofi Study Beats,129897,0.168,lofi,chill,0,9/27/2024,0EO2YsUyTRDvXgET97TEsF,0.519,0.239,5,96.936,-18.382,0.903,0.167,Airy Dream
4,57,0.0523,0.603,Chill Lofi Study Beats,190000,0.0558,lofi,chill,0,9/22/2023,2Jtxx7JTFeEq7vGG5mxgMV,0.932,0.0346,5,77.977,-16.649,0.969,0.311,Tiger Tales (of the Concrete Jungle)
4,57,0.0366,0.61,Chill Lofi Study Beats,147788,0.163,lofi,chill,0,7/17/2024,1oxbRHkBMJCOSxt6WAL41F,0.951,0.0791,9,130.122,-21.359,0.973,0.105,Island Bounce
4,56,0.0463,0.802,Chill Lofi Study Beats,113895,0.171,lofi,chill,1,10/4/2024,2baDpSKIRz3t7NTs6Z5CAx,0.909,0.523,2,86.032,-14.176,0.684,0.101,Distance
4,56,0.0892,0.679,Chill Lofi Study Beats,128097,0.131,lofi,chill,1,10/3/2024,4i2hVTtucufjtRw1BqtvCI,0.943,0.09,5,136.039,-16.647,0.611,0.112,change of heart
4,56,0.05,0.445,Chill Lofi Study Beats,126429,0.102,lofi,chill,1,10/11/2024,5jEGPAOALEaioHHHHeHesB,0.918,0.108,3,112.378,-17.965,0.931,0.134,First Things First
4,56,0.474,0.672,Chill Lofi Study Beats,121751,0.323,lofi,chill,0,1/26/2024,6MpZRAlMbG1PvjuMNtzp9t,0.911,0.218,1,75.989,-12.005,0.897,0.107,poseidon
5,55,0.0305,0.5,Chill Lofi Study Beats,170376,0.151,lofi,chill,1,8/25/2024,6HroDUYsLg9I6qtcfwIkmn,0.891,0.183,2,79.993,-22.794,0.825,0.698,snoozed
1,55,0.033,0.4,Chill Lofi Study Beats,129143,0.148,lofi,chill,1,7/21/2024,1MRxxXsWluxrcyiyy0msBd,0.916,0.121,9,97.45,-22.677,0.932,0.0891,Napwave Nirvana
4,55,0.0317,0.222,Chill Lofi Study Beats,148770,0.0616,lofi,chill,1,8/25/2024,79nz6puC2rx26h5JHH2sju,0.935,0.0393,0,54.998,-23.261,0.988,0.099,cocoon
4,55,0.0407,0.369,Chill Lofi Study Beats,116512,0.0611,lofi,chill,0,10/11/2024,1D4S66ipaVqV9du7elf89y,0.842,0.0793,6,171.707,-24.461,0.945,0.115,Low Battery
4,55,0.0473,0.581,Chill Lofi Study Beats,140000,0.216,lofi,chill,1,7/7/2024,3Uuo65tSdVDAQTRITXGTWE,0.871,0.0351,0,122.047,-21.645,0.861,0.112,kinda nice
4,55,0.0335,0.591,Chill Lofi Study Beats,139130,0.113,lofi,chill,1,6/30/2024,7gDvDMEIlY8ocNh0OpptRB,0.883,0.122,11,137.954,-22.226,0.928,0.11,Midnight Groove
4,54,0.105,0.704,Chill Lofi Study Beats,107083,0.465,lofi,chill,0,10/31/2023,2SIG8r7jJLXc9Q3fAOUrwx,0.881,0.755,3,131.992,-12.648,0.916,0.154,Tough Night
3,54,0.0443,0.761,Chill Lofi Study Beats,142105,0.331,lofi,chill,1,3/7/2024,0AcP7ZjBbHvZoIrk9SJPvP,0.854,0.129,0,113.978,-8.072,0.374,0.12,Lost in the Mail
4,54,0.0288,0.537,Chill Lofi Study Beats,148368,0.0236,lofi,chill,1,9/30/2024,7AoV9qLAx0n2B6IOqUDXFh,0.869,0.111,10,103.938,-29.056,0.984,0.0794,a little sun nap
4,54,0.0306,0.538,Chill Lofi Study Beats,161311,0.0379,lofi,chill,1,3/15/2024,3596EdDGZEzM9UPr9w2I0w,0.911,0.0422,4,61.028,-22.543,0.977,0.0846,trail running
4,53,0.115,0.769,Chill Lofi Study Beats,104385,0.0669,lofi,chill,1,10/11/2024,3HcQcCDKDa5a1rRhH7fsPn,0.911,0.231,3,138.049,-22.258,0.913,0.105,fika
4,53,0.0279,0.566,Chill Lofi Study Beats,126667,0.185,lofi,chill,1,10/1/2023,63q1dd02dA3rd9edigSUoZ,0.933,0.0399,2,143.937,-12.833,0.98,0.0856,Melt
4,53,0.112,0.795,Chill Lofi Study Beats,126000,0.336,lofi,chill,0,11/24/2023,2hn3t1cwovKmBKdLcTa76c,0.934,0.428,10,75.968,-10.65,0.685,0.11,Multiply
4,53,0.229,0.734,Chill Lofi Study Beats,123386,0.302,lofi,chill,1,10/13/2023,54Q1fME5hhgFWipi1SkTtU,0.731,0.557,7,85.968,-12.732,0.384,0.329,After Hours
4,53,0.0463,0.672,Chill Lofi Study Beats,174621,0.301,lofi,chill,1,12/31/2023,0rq1ZAwIpU7IahDGxU7QZV,0.938,0.0882,4,138.252,-14.327,0.928,0.121,sunny day dreaming
4,53,0.199,0.587,Chill Lofi Study Beats,132000,0.12,lofi,chill,1,5/17/2024,46PM3cvVVSpFnco90yU4zk,0.924,0.349,0,80.113,-15.175,0.933,0.0945,omw
4,53,0.0825,0.761,Chill Lofi Study Beats,136744,0.16,lofi,chill,1,5/31/2024,67yrjUBrvkVHHZL0HgEJLT,0.927,0.483,9,85.984,-9.414,0.799,0.109,pawsitive
4,53,0.146,0.845,Chill Lofi Study Beats,128226,0.143,lofi,chill,1,10/13/2023,1s8hwjA2u5dOpU0SEoxDxz,0.939,0.3,0,124.007,-14.408,0.806,0.117,Flower Kingdom
4,52,0.451,0.715,Chill Lofi Study Beats,129997,0.319,lofi,chill,1,6/11/2024,1eGHzlNpyXAsi4qKfm5z27,0.532,0.404,1,91.77,-11.433,0.73,0.253,hjortron
1,53,0.0625,0.579,Chill Lofi Study Beats,125625,0.301,lofi,chill,0,10/4/2024,5dN8phxVcvz7BAIMuI4wqv,0.897,0.289,6,160.024,-17.913,0.883,0.598,So Very Much
4,52,0.04,0.543,Chill Lofi Study Beats,167156,0.0902,lofi,chill,0,2/12/2023,0Yr84Z0J8XdIFgef0Gm4wC,0.829,0.205,11,69.995,-20.406,0.975,0.104,Days Before
4,52,0.138,0.73,Chill Lofi Study Beats,132857,0.158,lofi,chill,1,10/13/2023,3XxZiDTQflprBVjBFxM8P9,0.939,0.444,6,70.022,-13.153,0.813,0.103,Friday Dazed
4,52,0.112,0.715,Chill Lofi Study Beats,137143,0.13,lofi,chill,0,2/23/2024,0BBtNOB7ofrOJ9PLM74EQn,0.896,0.501,1,140.095,-15.415,0.596,0.111,shanghai tower
4,52,0.0572,0.64,Chill Lofi Study Beats,119917,0.0581,lofi,chill,1,10/1/2023,0jaGw9MKg6t9z9wfzWAK0a,0.848,0.476,10,134.343,-14.81,0.76,0.104,here for the night
4,52,0.0284,0.543,Chill Lofi Study Beats,166625,0.0277,lofi,chill,1,12/8/2023,1dnSIg4ulPAEIWDmuWA5Cf,0.903,0.0681,11,80.021,-21.2,0.957,0.179,afternoon walk
4,52,0.0883,0.895,Chill Lofi Study Beats,123750,0.267,lofi,chill,1,9/13/2024,4iuQ5DwUqpOXfazF3S4pHG,0.925,0.345,2,128.012,-11.247,0.668,0.103,Beam Me Up
4,52,0.0554,0.675,Chill Lofi Study Beats,141000,0.205,lofi,chill,1,8/2/2024,41xZsXzZ4koVBLi5OQfAQZ,0.903,0.0551,0,140.057,-16.858,0.718,0.112,BAGS
4,52,0.0399,0.671,Chill Lofi Study Beats,134250,0.397,lofi,chill,0,9/22/2023,2Q0Sgox8fZRoqE61pD9m2y,0.928,0.251,2,160.044,-10.854,0.713,0.125,Indigo
4,52,0.0724,0.777,Chill Lofi Study Beats,137229,0.285,lofi,chill,0,10/13/2023,1EDesWUrHjghCMZb0jjbS3,0.897,0.143,7,139.992,-12.81,0.754,0.107,Stones
4,52,0.0546,0.422,Chill Lofi Study Beats,193958,0.0909,lofi,chill,0,11/26/2023,5aeQDI9LxC5Aiuc5Vqo65K,0.886,0.0981,5,69.004,-23.049,0.871,0.0989,SoulShower
4,52,0.0634,0.923,Chill Lofi Study Beats,158222,0.228,lofi,chill,1,8/12/2022,5ot2Nv3COru7DqNd8PaFy5,0.931,0.503,7,124.98,-12.418,0.78,0.0987,projection
4,52,0.0937,0.671,Chill Lofi Study Beats,161000,0.332,lofi,chill,0,9/8/2023,0T0Qw9dfYjTf6umYfjC5zf,0.904,0.51,2,89.995,-9.037,0.761,0.366,Natural Midst
4,52,0.339,0.721,Chill Lofi Study Beats,133807,0.385,lofi,chill,1,9/27/2024,3a2fLFjazrZlinsXTZB3T3,0.841,0.378,7,87.993,-14.226,0.88,0.177,Sunflower
4,52,0.051,0.836,Chill Lofi Study Beats,120458,0.048,lofi,chill,0,12/10/2023,0x0XaXiKrUFoCTnrDFXgdt,0.894,0.228,2,119.954,-14.768,0.193,0.101,watercolour
4,51,0.0287,0.645,Chill Lofi Study Beats,139500,0.306,lofi,chill,1,10/6/2023,6ilctnbVwEWTURCfY6kCWH,0.0669,0.131,5,76.976,-7.424,0.786,0.192,Who's Driving?
4,51,0.12,0.739,Chill Lofi Study Beats,124412,0.277,lofi,chill,1,10/13/2023,6lAh5CErP733AMCPR83AUB,0.893,0.638,7,84.985,-14.284,0.841,0.0921,Paris
4,51,0.0527,0.807,Chill Lofi Study Beats,135000,0.32,lofi,chill,1,3/14/2024,6WJjp4tweyEM415TtdFsqx,0.906,0.783,8,143.995,-12.699,0.349,0.108,Car Ride
4,51,0.0772,0.848,Chill Lofi Study Beats,158298,0.3,lofi,chill,0,11/6/2023,71XyPCA7lYpu2IH6OVGlvr,0.915,0.292,7,94.006,-11.023,0.655,0.0811,Flow State
4,51,0.0798,0.793,Chill Lofi Study Beats,138000,0.115,lofi,chill,1,11/26/2023,6mnuzqUm6MObdHHk59Tg4E,0.929,0.0774,4,119.992,-15.647,0.661,0.0769,happy moggie
4,51,0.0577,0.396,Chill Lofi Study Beats,182250,0.283,lofi,chill,0,10/18/2023,0jwpEqWMwo5fR1XQXic4lg,0.92,0.0695,11,79.878,-14.746,0.901,0.113,Surf Tiger
4,51,0.0523,0.676,Chill Lofi Study Beats,120430,0.259,lofi,chill,1,7/19/2024,1YjAqVamDxZouwyHBfsap3,0.867,0.0726,0,80.038,-14.923,0.664,0.098,Forgotten Dreams
4,51,0.121,0.732,Chill Lofi Study Beats,135385,0.0657,lofi,chill,1,11/17/2023,7uNB5da4RZLnfWIE8xIQZk,0.692,0.939,9,78.071,-26.149,0.687,0.151,Sunset Boulevard
4,51,0.0489,0.502,Chill Lofi Study Beats,180792,0.178,lofi,chill,0,6/16/2024,1H1wSRhMTiGB6cgrNQO4gw,0.934,0.15,2,75.004,-18.497,0.918,0.174,midnight escape
4,51,0.0847,0.891,Chill Lofi Study Beats,129452,0.347,lofi,chill,1,11/24/2023,35YOc3y59Yuplqg2SJLV7P,0.931,0.331,11,132.972,-10.08,0.941,0.167,glow
4,51,0.0951,0.871,Chill Lofi Study Beats,142667,0.374,lofi,chill,1,1/13/2023,47MNGiSMKGEEnI7DAP3BwJ,0.912,0.557,2,134.962,-13.797,0.881,0.114,cashmere
4,51,0.0757,0.891,Chill Lofi Study Beats,192000,0.249,lofi,chill,1,2/25/2024,3S0NnkTIk3LbDoL8dUY1Tc,0.952,0.254,4,120.003,-11.559,0.976,0.085,spring is coming
4,51,0.039,0.564,Chill Lofi Study Beats,132761,0.338,lofi,chill,1,11/1/2024,1vM9obDatOvogSVdo1hxDR,0.904,0.241,1,134.119,-14.01,0.968,0.132,my own practice
4,51,0.426,0.896,Chill Lofi Study Beats,147429,0.0859,lofi,chill,0,10/6/2023,4oikNLzA8VDnsEXrsiHQA9,0.92,0.0863,3,140.209,-16.803,0.802,0.109,Shifting Sands
4,51,0.035,0.613,Chill Lofi Study Beats,154000,0.162,lofi,chill,0,4/8/2024,1aswhgX6xYksPefv9z1phm,0.894,0.376,0,83.927,-12.162,0.83,0.106,Sunset
4,51,0.0535,0.68,Chill Lofi Study Beats,142667,0.34,lofi,chill,0,11/24/2023,18te6JAwwL6xrKnVgYgXvA,0.858,0.442,9,180.031,-11.859,0.764,0.0956,Hazel Eyes
4,51,0.0457,0.709,Chill Lofi Study Beats,156000,0.271,lofi,chill,0,10/16/2024,7e2CntkyYlYKlTufrSOCGl,0.879,0.295,6,140.013,-17.212,0.933,0.111,Expected Events
4,51,0.117,0.766,Chill Lofi Study Beats,124557,0.0924,lofi,chill,1,8/18/2024,5gUG9ivCY3V5DRW8301SbS,0.934,0.237,0,158.049,-17.886,0.897,0.103,Vortex
4,51,0.0485,0.804,Chill Lofi Study Beats,120604,0.235,lofi,chill,1,10/11/2024,2kt3LN3iDaQMRINPRsGaJJ,0.903,0.428,0,89.999,-14.251,0.959,0.107,temporary approved
4,51,0.0696,0.867,Chill Lofi Study Beats,128294,0.249,lofi,chill,0,3/8/2024,6mCHWvDL7kXZdVhc8ovk0y,0.913,0.728,10,84.983,-12.371,0.776,0.0898,"High five, low-fi"
4,51,0.0313,0.664,Chill Lofi Study Beats,94875,0.211,lofi,chill,1,3/8/2024,1xrkythjTGJM8rClZQdZ5V,0.844,0.181,11,94.019,-14.747,0.885,0.186,letter to amtis
4,51,0.117,0.654,Chill Lofi Study Beats,127857,0.206,lofi,chill,1,7/12/2024,5UkHAPnb2Vyx0DvOmnBklI,0.88,0.557,10,62.942,-15.25,0.934,0.322,Up In The Clouds Again
4,51,0.291,0.814,Chill Lofi Study Beats,118412,0.187,lofi,chill,0,10/11/2023,5EAColl6xt8Gnm8fNG05hO,0.841,0.643,1,84.891,-13.354,0.931,0.101,Autumn Stroll
